"Current Procedural Terminology (CPT) codes, descriptions and other data only are copyright 2025 American Medical Association. All rights reserved. 

CPT® is a registered trademark of the American Medical Association.

Applicable FARS/DFARS Restrictions Apply to Government Use. 

Fee schedules, relative value units, conversion factors and/or related components are not assigned by the AMA, are not part of CPT, and the AMA is not recommending their use.  The AMA does not directly or indirectly practice medicine or dispense medical services.  The AMA assumes no liability for the data contained or not contained herein.",,,
"HCPCS/
CPT Code",Practitioner Services MUE Values,MUE Adjudication Indicator,MUE Rationale
E0956,0,3 Date of Service Edit: Clinical,CMS Policy
E0957,0,3 Date of Service Edit: Clinical,CMS Policy
E0958,0,3 Date of Service Edit: Clinical,CMS Policy
E0959,0,3 Date of Service Edit: Clinical,CMS Policy
E0960,0,3 Date of Service Edit: Clinical,CMS Policy
E0961,0,3 Date of Service Edit: Clinical,CMS Policy
E0966,0,3 Date of Service Edit: Clinical,CMS Policy
E0967,0,3 Date of Service Edit: Clinical,CMS Policy
E0968,0,3 Date of Service Edit: Clinical,CMS Policy
E0969,0,3 Date of Service Edit: Clinical,CMS Policy
E0970,0,3 Date of Service Edit: Clinical,CMS Policy
E0971,0,3 Date of Service Edit: Clinical,CMS Policy
E0973,0,3 Date of Service Edit: Clinical,CMS Policy
E0974,0,3 Date of Service Edit: Clinical,CMS Policy
E0978,0,3 Date of Service Edit: Clinical,CMS Policy
E0980,0,3 Date of Service Edit: Clinical,CMS Policy
E0981,0,3 Date of Service Edit: Clinical,CMS Policy
E0982,0,3 Date of Service Edit: Clinical,CMS Policy
E0983,0,3 Date of Service Edit: Clinical,CMS Policy
E0984,0,3 Date of Service Edit: Clinical,CMS Policy
E0985,0,3 Date of Service Edit: Clinical,CMS Policy
E0986,0,3 Date of Service Edit: Clinical,CMS Policy
E0988,0,3 Date of Service Edit: Clinical,CMS Policy
E0990,0,3 Date of Service Edit: Clinical,CMS Policy
E0992,0,3 Date of Service Edit: Clinical,CMS Policy
E0994,0,3 Date of Service Edit: Clinical,CMS Policy
E0995,0,3 Date of Service Edit: Clinical,CMS Policy
E1002,0,3 Date of Service Edit: Clinical,CMS Policy
E1003,0,3 Date of Service Edit: Clinical,CMS Policy
E1004,0,3 Date of Service Edit: Clinical,CMS Policy
E1005,0,3 Date of Service Edit: Clinical,CMS Policy
E1006,0,3 Date of Service Edit: Clinical,CMS Policy
E1007,0,3 Date of Service Edit: Clinical,CMS Policy
E1008,0,3 Date of Service Edit: Clinical,CMS Policy
E1009,0,3 Date of Service Edit: Clinical,CMS Policy
E1010,0,3 Date of Service Edit: Clinical,CMS Policy
E1011,0,3 Date of Service Edit: Clinical,CMS Policy
E1012,0,3 Date of Service Edit: Clinical,CMS Policy
E1014,0,3 Date of Service Edit: Clinical,CMS Policy
E1015,0,3 Date of Service Edit: Clinical,CMS Policy
E1016,0,3 Date of Service Edit: Clinical,CMS Policy
E1017,0,3 Date of Service Edit: Clinical,CMS Policy
E1018,0,3 Date of Service Edit: Clinical,CMS Policy
E1020,0,3 Date of Service Edit: Clinical,CMS Policy
E1022,0,3 Date of Service Edit: Clinical,CMS Policy
E1023,0,3 Date of Service Edit: Clinical,CMS Policy
E1028,0,3 Date of Service Edit: Clinical,CMS Policy
E1029,0,3 Date of Service Edit: Clinical,CMS Policy
E1030,0,3 Date of Service Edit: Clinical,CMS Policy
E1031,0,3 Date of Service Edit: Clinical,CMS Policy
E1032,0,3 Date of Service Edit: Clinical,CMS Policy
E1033,0,3 Date of Service Edit: Clinical,CMS Policy
E1034,0,3 Date of Service Edit: Clinical,CMS Policy
E1035,0,3 Date of Service Edit: Clinical,CMS Policy
E1036,0,3 Date of Service Edit: Clinical,CMS Policy
E1037,0,3 Date of Service Edit: Clinical,CMS Policy
E1038,0,3 Date of Service Edit: Clinical,CMS Policy
E1039,0,3 Date of Service Edit: Clinical,CMS Policy
E1050,0,3 Date of Service Edit: Clinical,CMS Policy
E1060,0,3 Date of Service Edit: Clinical,CMS Policy
E1070,0,3 Date of Service Edit: Clinical,CMS Policy
E1083,0,3 Date of Service Edit: Clinical,CMS Policy
E1084,0,3 Date of Service Edit: Clinical,CMS Policy
E1085,0,3 Date of Service Edit: Clinical,CMS Policy
E1086,0,3 Date of Service Edit: Clinical,CMS Policy
E1087,0,3 Date of Service Edit: Clinical,CMS Policy
E1088,0,3 Date of Service Edit: Clinical,CMS Policy
E1089,0,3 Date of Service Edit: Clinical,CMS Policy
E1090,0,3 Date of Service Edit: Clinical,CMS Policy
E1092,0,3 Date of Service Edit: Clinical,CMS Policy
E1093,0,3 Date of Service Edit: Clinical,CMS Policy
E1100,0,3 Date of Service Edit: Clinical,CMS Policy
E1110,0,3 Date of Service Edit: Clinical,CMS Policy
E1130,0,3 Date of Service Edit: Clinical,CMS Policy
E1140,0,3 Date of Service Edit: Clinical,CMS Policy
E1150,0,3 Date of Service Edit: Clinical,CMS Policy
E1160,0,3 Date of Service Edit: Clinical,CMS Policy
E1161,0,3 Date of Service Edit: Clinical,CMS Policy
E1170,0,3 Date of Service Edit: Clinical,CMS Policy
E1171,0,3 Date of Service Edit: Clinical,CMS Policy
E1172,0,3 Date of Service Edit: Clinical,CMS Policy
E1180,0,3 Date of Service Edit: Clinical,CMS Policy
E1190,0,3 Date of Service Edit: Clinical,CMS Policy
E1195,0,3 Date of Service Edit: Clinical,CMS Policy
E1200,0,3 Date of Service Edit: Clinical,CMS Policy
E1220,0,3 Date of Service Edit: Clinical,CMS Policy
E1221,0,3 Date of Service Edit: Clinical,CMS Policy
E1222,0,3 Date of Service Edit: Clinical,CMS Policy
E1223,0,3 Date of Service Edit: Clinical,CMS Policy
E1224,0,3 Date of Service Edit: Clinical,CMS Policy
E1225,0,3 Date of Service Edit: Clinical,CMS Policy
E1226,0,3 Date of Service Edit: Clinical,CMS Policy
E1227,0,3 Date of Service Edit: Clinical,CMS Policy
E1228,0,3 Date of Service Edit: Clinical,CMS Policy
E1229,0,3 Date of Service Edit: Clinical,CMS Policy
E1230,0,3 Date of Service Edit: Clinical,CMS Policy
E1231,0,3 Date of Service Edit: Clinical,CMS Policy
E1232,0,3 Date of Service Edit: Clinical,CMS Policy
E1233,0,3 Date of Service Edit: Clinical,CMS Policy
E1234,0,3 Date of Service Edit: Clinical,CMS Policy
E1235,0,3 Date of Service Edit: Clinical,CMS Policy
E1236,0,3 Date of Service Edit: Clinical,CMS Policy
E1237,0,3 Date of Service Edit: Clinical,CMS Policy
E1238,0,3 Date of Service Edit: Clinical,CMS Policy
E1239,0,3 Date of Service Edit: Clinical,CMS Policy
E1240,0,3 Date of Service Edit: Clinical,CMS Policy
E1250,0,3 Date of Service Edit: Clinical,CMS Policy
E1260,0,3 Date of Service Edit: Clinical,CMS Policy
E1270,0,3 Date of Service Edit: Clinical,CMS Policy
E1280,0,3 Date of Service Edit: Clinical,CMS Policy
E1285,0,3 Date of Service Edit: Clinical,CMS Policy
E1290,0,3 Date of Service Edit: Clinical,CMS Policy
E1295,0,3 Date of Service Edit: Clinical,CMS Policy
E1296,0,3 Date of Service Edit: Clinical,CMS Policy
E1297,0,3 Date of Service Edit: Clinical,CMS Policy
E1298,0,3 Date of Service Edit: Clinical,CMS Policy
E1300,0,3 Date of Service Edit: Clinical,CMS Policy
E1310,0,3 Date of Service Edit: Clinical,CMS Policy
E1352,0,3 Date of Service Edit: Clinical,CMS Policy
E1353,0,3 Date of Service Edit: Clinical,CMS Policy
E1354,0,3 Date of Service Edit: Clinical,CMS Policy
E1355,0,3 Date of Service Edit: Clinical,CMS Policy
E1356,0,3 Date of Service Edit: Clinical,CMS Policy
E1357,0,3 Date of Service Edit: Clinical,CMS Policy
E1358,0,3 Date of Service Edit: Clinical,CMS Policy
E1372,0,3 Date of Service Edit: Clinical,CMS Policy
E1390,0,3 Date of Service Edit: Clinical,CMS Policy
E1391,0,3 Date of Service Edit: Clinical,CMS Policy
E1392,0,3 Date of Service Edit: Clinical,CMS Policy
E1399,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
E1405,0,3 Date of Service Edit: Clinical,CMS Policy
E1406,0,3 Date of Service Edit: Clinical,CMS Policy
E1500,0,3 Date of Service Edit: Clinical,CMS Policy
E1510,0,3 Date of Service Edit: Clinical,CMS Policy
E1520,0,3 Date of Service Edit: Clinical,CMS Policy
E1530,0,3 Date of Service Edit: Clinical,CMS Policy
E1540,0,3 Date of Service Edit: Clinical,CMS Policy
E1550,0,3 Date of Service Edit: Clinical,CMS Policy
E1560,0,3 Date of Service Edit: Clinical,CMS Policy
E1570,0,3 Date of Service Edit: Clinical,CMS Policy
E1575,0,3 Date of Service Edit: Clinical,CMS Policy
E1580,0,3 Date of Service Edit: Clinical,CMS Policy
E1590,0,3 Date of Service Edit: Clinical,CMS Policy
E1592,0,3 Date of Service Edit: Clinical,CMS Policy
E1594,0,3 Date of Service Edit: Clinical,CMS Policy
E1600,0,3 Date of Service Edit: Clinical,CMS Policy
E1610,0,3 Date of Service Edit: Clinical,CMS Policy
E1615,0,3 Date of Service Edit: Clinical,CMS Policy
E1620,0,3 Date of Service Edit: Clinical,CMS Policy
E1625,0,3 Date of Service Edit: Clinical,CMS Policy
E1629,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E1630,0,3 Date of Service Edit: Clinical,CMS Policy
E1632,0,3 Date of Service Edit: Clinical,CMS Policy
E1634,0,3 Date of Service Edit: Clinical,CMS Policy
E1635,0,3 Date of Service Edit: Clinical,CMS Policy
E1636,0,3 Date of Service Edit: Clinical,CMS Policy
E1637,0,3 Date of Service Edit: Clinical,CMS Policy
E1639,0,3 Date of Service Edit: Clinical,CMS Policy
E1699,0,3 Date of Service Edit: Clinical,CMS Policy
E1700,0,3 Date of Service Edit: Clinical,CMS Policy
E1701,0,3 Date of Service Edit: Clinical,CMS Policy
E1702,0,3 Date of Service Edit: Clinical,CMS Policy
E1800,0,3 Date of Service Edit: Clinical,CMS Policy
E1801,0,3 Date of Service Edit: Clinical,CMS Policy
E1802,0,3 Date of Service Edit: Clinical,CMS Policy
E1805,0,3 Date of Service Edit: Clinical,CMS Policy
E1806,0,3 Date of Service Edit: Clinical,CMS Policy
E1810,0,3 Date of Service Edit: Clinical,CMS Policy
E1811,0,3 Date of Service Edit: Clinical,CMS Policy
E1812,0,3 Date of Service Edit: Clinical,CMS Policy
E1815,0,3 Date of Service Edit: Clinical,CMS Policy
E1816,0,3 Date of Service Edit: Clinical,CMS Policy
E1818,0,3 Date of Service Edit: Clinical,CMS Policy
E1820,0,3 Date of Service Edit: Clinical,CMS Policy
E1821,0,3 Date of Service Edit: Clinical,CMS Policy
E1825,0,3 Date of Service Edit: Clinical,CMS Policy
E1830,0,3 Date of Service Edit: Clinical,CMS Policy
E1831,0,3 Date of Service Edit: Clinical,CMS Policy
E1832,0,3 Date of Service Edit: Clinical,CMS Policy
E1840,0,3 Date of Service Edit: Clinical,CMS Policy
E1841,0,3 Date of Service Edit: Clinical,CMS Policy
E1902,0,3 Date of Service Edit: Clinical,CMS Policy
E1905,1,3 Date of Service Edit: Clinical,Nature of Equipment
E2000,0,3 Date of Service Edit: Clinical,CMS Policy
E2001,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E2100,0,3 Date of Service Edit: Clinical,CMS Policy
E2101,0,3 Date of Service Edit: Clinical,CMS Policy
E2102,1,3 Date of Service Edit: Clinical,CMS Policy
E2103,1,3 Date of Service Edit: Clinical,Nature of Equipment
E2120,0,3 Date of Service Edit: Clinical,CMS Policy
E2201,0,3 Date of Service Edit: Clinical,CMS Policy
E2202,0,3 Date of Service Edit: Clinical,CMS Policy
E2203,0,3 Date of Service Edit: Clinical,CMS Policy
E2204,0,3 Date of Service Edit: Clinical,CMS Policy
E2205,0,3 Date of Service Edit: Clinical,CMS Policy
E2206,0,3 Date of Service Edit: Clinical,CMS Policy
E2207,0,3 Date of Service Edit: Clinical,CMS Policy
E2208,0,3 Date of Service Edit: Clinical,CMS Policy
E2209,0,3 Date of Service Edit: Clinical,CMS Policy
E2210,0,3 Date of Service Edit: Clinical,CMS Policy
E2211,0,3 Date of Service Edit: Clinical,CMS Policy
E2212,0,3 Date of Service Edit: Clinical,CMS Policy
E2213,0,3 Date of Service Edit: Clinical,CMS Policy
E2214,0,3 Date of Service Edit: Clinical,CMS Policy
E2215,0,3 Date of Service Edit: Clinical,CMS Policy
E2216,0,3 Date of Service Edit: Clinical,CMS Policy
E2217,0,3 Date of Service Edit: Clinical,CMS Policy
E2218,0,3 Date of Service Edit: Clinical,CMS Policy
E2219,0,3 Date of Service Edit: Clinical,CMS Policy
E2220,0,3 Date of Service Edit: Clinical,CMS Policy
E2221,0,3 Date of Service Edit: Clinical,CMS Policy
E2222,0,3 Date of Service Edit: Clinical,CMS Policy
E2224,0,3 Date of Service Edit: Clinical,CMS Policy
E2225,0,3 Date of Service Edit: Clinical,CMS Policy
E2226,0,3 Date of Service Edit: Clinical,CMS Policy
E2227,0,3 Date of Service Edit: Clinical,CMS Policy
E2228,0,3 Date of Service Edit: Clinical,CMS Policy
E2230,0,3 Date of Service Edit: Clinical,CMS Policy
E2231,0,3 Date of Service Edit: Clinical,CMS Policy
E2291,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E2292,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E2293,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E2294,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
E2295,0,3 Date of Service Edit: Clinical,CMS Policy
E2301,0,3 Date of Service Edit: Clinical,CMS Policy
E2310,0,3 Date of Service Edit: Clinical,CMS Policy
E2311,0,3 Date of Service Edit: Clinical,CMS Policy
E2312,0,3 Date of Service Edit: Clinical,CMS Policy
E2313,0,3 Date of Service Edit: Clinical,CMS Policy
E2321,0,3 Date of Service Edit: Clinical,CMS Policy
E2322,0,3 Date of Service Edit: Clinical,CMS Policy
E2323,0,3 Date of Service Edit: Clinical,CMS Policy
E2324,0,3 Date of Service Edit: Clinical,CMS Policy
E2325,0,3 Date of Service Edit: Clinical,CMS Policy
E2326,0,3 Date of Service Edit: Clinical,CMS Policy
E2327,0,3 Date of Service Edit: Clinical,CMS Policy
E2328,0,3 Date of Service Edit: Clinical,CMS Policy
E2329,0,3 Date of Service Edit: Clinical,CMS Policy
E2330,0,3 Date of Service Edit: Clinical,CMS Policy
E2331,0,3 Date of Service Edit: Clinical,CMS Policy
E2340,0,3 Date of Service Edit: Clinical,CMS Policy
E2341,0,3 Date of Service Edit: Clinical,CMS Policy
E2342,0,3 Date of Service Edit: Clinical,CMS Policy
E2343,0,3 Date of Service Edit: Clinical,CMS Policy
E2351,0,3 Date of Service Edit: Clinical,CMS Policy
E2358,0,3 Date of Service Edit: Clinical,CMS Policy
E2359,0,3 Date of Service Edit: Clinical,CMS Policy
E2360,0,3 Date of Service Edit: Clinical,CMS Policy
E2361,0,3 Date of Service Edit: Clinical,CMS Policy
E2362,0,3 Date of Service Edit: Clinical,CMS Policy
E2363,0,3 Date of Service Edit: Clinical,CMS Policy
E2364,0,3 Date of Service Edit: Clinical,CMS Policy
E2365,0,3 Date of Service Edit: Clinical,CMS Policy
E2366,0,3 Date of Service Edit: Clinical,CMS Policy
E2367,0,3 Date of Service Edit: Clinical,CMS Policy
E2368,0,3 Date of Service Edit: Clinical,CMS Policy
E2369,0,3 Date of Service Edit: Clinical,CMS Policy
E2370,0,3 Date of Service Edit: Clinical,CMS Policy
E2371,0,3 Date of Service Edit: Clinical,CMS Policy
E2372,0,3 Date of Service Edit: Clinical,CMS Policy
E2373,0,3 Date of Service Edit: Clinical,CMS Policy
E2374,0,3 Date of Service Edit: Clinical,CMS Policy
E2375,0,3 Date of Service Edit: Clinical,CMS Policy
E2376,0,3 Date of Service Edit: Clinical,CMS Policy
E2377,0,3 Date of Service Edit: Clinical,CMS Policy
E2378,0,3 Date of Service Edit: Clinical,CMS Policy
E2381,0,3 Date of Service Edit: Clinical,CMS Policy
E2382,0,3 Date of Service Edit: Clinical,CMS Policy
E2383,0,3 Date of Service Edit: Clinical,CMS Policy
E2384,0,3 Date of Service Edit: Clinical,CMS Policy
E2385,0,3 Date of Service Edit: Clinical,CMS Policy
E2386,0,3 Date of Service Edit: Clinical,CMS Policy
E2387,0,3 Date of Service Edit: Clinical,CMS Policy
E2388,0,3 Date of Service Edit: Clinical,CMS Policy
E2389,0,3 Date of Service Edit: Clinical,CMS Policy
E2390,0,3 Date of Service Edit: Clinical,CMS Policy
E2391,0,3 Date of Service Edit: Clinical,CMS Policy
E2392,0,3 Date of Service Edit: Clinical,CMS Policy
E2394,0,3 Date of Service Edit: Clinical,CMS Policy
E2395,0,3 Date of Service Edit: Clinical,CMS Policy
E2396,0,3 Date of Service Edit: Clinical,CMS Policy
E2397,0,3 Date of Service Edit: Clinical,CMS Policy
E2398,0,3 Date of Service Edit: Clinical,CMS Policy
E2402,0,3 Date of Service Edit: Clinical,CMS Policy
E2500,0,3 Date of Service Edit: Clinical,CMS Policy
E2502,0,3 Date of Service Edit: Clinical,CMS Policy
E2504,0,3 Date of Service Edit: Clinical,CMS Policy
E2506,0,3 Date of Service Edit: Clinical,CMS Policy
E2508,0,3 Date of Service Edit: Clinical,CMS Policy
E2510,0,3 Date of Service Edit: Clinical,CMS Policy
E2511,0,3 Date of Service Edit: Clinical,CMS Policy
E2512,0,3 Date of Service Edit: Clinical,CMS Policy
E2599,0,3 Date of Service Edit: Clinical,CMS Policy
E2601,0,3 Date of Service Edit: Clinical,CMS Policy
E2602,0,3 Date of Service Edit: Clinical,CMS Policy
E2603,0,3 Date of Service Edit: Clinical,CMS Policy
E2604,0,3 Date of Service Edit: Clinical,CMS Policy
E2605,0,3 Date of Service Edit: Clinical,CMS Policy
E2606,0,3 Date of Service Edit: Clinical,CMS Policy
E2607,0,3 Date of Service Edit: Clinical,CMS Policy
E2608,0,3 Date of Service Edit: Clinical,CMS Policy
E2609,0,3 Date of Service Edit: Clinical,CMS Policy
E2610,0,3 Date of Service Edit: Clinical,CMS Policy
E2611,0,3 Date of Service Edit: Clinical,CMS Policy
E2612,0,3 Date of Service Edit: Clinical,CMS Policy
E2613,0,3 Date of Service Edit: Clinical,CMS Policy
E2614,0,3 Date of Service Edit: Clinical,CMS Policy
E2615,0,3 Date of Service Edit: Clinical,CMS Policy
E2616,0,3 Date of Service Edit: Clinical,CMS Policy
E2617,0,3 Date of Service Edit: Clinical,CMS Policy
E2619,0,3 Date of Service Edit: Clinical,CMS Policy
E2620,0,3 Date of Service Edit: Clinical,CMS Policy
E2621,0,3 Date of Service Edit: Clinical,CMS Policy
E2622,0,3 Date of Service Edit: Clinical,CMS Policy
E2623,0,3 Date of Service Edit: Clinical,CMS Policy
E2624,0,3 Date of Service Edit: Clinical,CMS Policy
E2625,0,3 Date of Service Edit: Clinical,CMS Policy
E2626,0,3 Date of Service Edit: Clinical,CMS Policy
E2627,0,3 Date of Service Edit: Clinical,CMS Policy
E2628,0,3 Date of Service Edit: Clinical,CMS Policy
E2629,0,3 Date of Service Edit: Clinical,CMS Policy
E2630,0,3 Date of Service Edit: Clinical,CMS Policy
E2631,0,3 Date of Service Edit: Clinical,CMS Policy
E2632,0,3 Date of Service Edit: Clinical,CMS Policy
E2633,0,3 Date of Service Edit: Clinical,CMS Policy
E8000,0,3 Date of Service Edit: Clinical,CMS Policy
E8001,0,3 Date of Service Edit: Clinical,CMS Policy
E8002,0,3 Date of Service Edit: Clinical,CMS Policy
G0008,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
G0009,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
G0010,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
G0017,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
G0018,3,3 Date of Service Edit: Clinical,Nature of Service/Procedure
G0019,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
G0022,4,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
G0023,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
G0024,4,3 Date of Service Edit: Clinical,Nature of Service/Procedure
G0027,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
G0076,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
G0077,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
G0078,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
G0079,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
G0080,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
G0081,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
G0082,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
